time_s,north_vel_fps,east_vel_fps,down_vel_fps,height_ft,total_pres_psi,static_pres_psi,total_temp_K,aoa_rad,aos_rad,roll_angle_rad,pitch_angle_rad,true_heading_rad
67.05,6.53073127,-892.959065984,1.446308847,19550.8530183727,11.4474418355346,7.32106356817519,299.336090616185,-0.208865202385415,0.000399368326401417,-0.0367196646922243,0.0260776730973499,-1.61854146040243
67.1,6.53073127,-892.959065984,1.446308847,19550.8530183727,11.4474418355346,7.32106356817519,299.320177984682,-0.208953034280407,0.000338531575418966,-0.0363361694996163,0.0259817992991979,-1.61863733420058
67.15,6.53073127,-892.959065984,1.446308847,19550.8530183727,11.4474418355346,7.32106356817519,299.307447879479,-0.209011588877068,0.000289862174632949,-0.0360485481051602,0.0258859255010459,-1.61873320799874
67.2,6.330931066,-892.280051936,1.499693405,19550.8530183727,11.4424804807412,7.3208687113404,299.294717774277,-0.209070143473729,0.000265527474239913,-0.0358568005088561,0.0257900517028939,-1.61882908179689
67.25,6.330931066,-892.280051936,1.499693405,19550.5249343832,11.4424804807412,7.3208687113404,299.281987669074,-0.208923756982076,0.000302029524829384,-0.0355691791144001,0.0257900517028939,-1.61892495559504
67.3,6.330931066,-892.280051936,1.499693405,19550.5249343832,11.4424804807412,7.3208687113404,299.269257563871,-0.208689538595431,0.00032636422522242,-0.035377431518096,0.0257900517028939,-1.61902082939319
67.35,6.330931066,-892.280051936,1.499693405,19550.5249343832,11.4424804807412,7.3208687113404,299.253344932368,-0.208748093192092,0.000265527474239913,-0.035185683921792,0.0257900517028939,-1.61911670319134
67.4,6.266110229,-892.050418624,1.538729695,19550.5249343832,11.4424804807412,7.3208687113404,299.234249774564,-0.208718815893762,0.000107351921685428,-0.035185683921792,0.0258859255010459,-1.61930845078765
67.45,6.266110229,-892.050418624,1.538729695,19550.1968503937,11.4424804807412,7.3208687113404,299.218337143061,-0.209070143473729,0.000156021322471445,-0.03508981012364,0.0258859255010459,-1.61950019838395
67.5,6.266110229,-892.050418624,1.538729695,19550.1968503937,11.4348660751972,7.32067385450562,299.202424511557,-0.208748093192092,0.000314196875025929,-0.034993936325488,0.0259817992991979,-1.6195960721821
67.55,6.266110229,-892.050418624,1.538729695,19550.1968503937,11.4348660751972,7.32067385450562,299.183329353753,-0.208572429402108,0.000375033626008436,-0.0348021887291839,0.0260776730973499,-1.61988369357656
67.6,5.943651785,-891.143724032,1.562851338,19550.1968503937,11.4348660751972,7.32067385450562,299.17059924855,-0.208513874805447,0.000521041828366431,-0.0346104411328799,0.0260776730973499,-1.61997956737471
67.65,5.943651785,-891.143724032,1.562851338,19550.1968503937,11.4348660751972,7.32067385450562,299.154686617047,-0.208748093192092,0.000399368326401417,-0.0343228197384238,0.0261735468955019,-1.62007544117286
67.7,5.943651785,-891.143724032,1.562851338,19550.1968503937,11.4348660751972,7.32067385450562,299.138773985544,-0.208923756982076,0.000362866275811946,-0.0342269459402718,0.0261735468955019,-1.62017131497102
67.75,5.943651785,-891.143724032,1.562851338,19549.8687664042,11.4348660751972,7.32067385450562,299.12286135404,-0.208748093192092,0.00032636422522242,-0.0339393245458157,0.0261735468955019,-1.62026718876917
67.8,5.816329023,-890.693672032,1.557399225,19549.8687664042,11.4236243347288,7.32032910779792,299.106948722537,-0.208953034280407,0.000192523373060971,-0.0335558293532076,0.0261735468955019,-1.62026718876917
67.85,5.816329023,-890.693672032,1.557399225,19549.8687664042,11.4236243347288,7.32032910779792,299.094218617334,-0.208601706700439,0.000411535676597907,-0.0330764603624475,0.026269420693654,-1.62026718876917
67.9,5.816329023,-890.693672032,1.557399225,19549.8687664042,11.4236243347288,7.32032910779792,299.078305985831,-0.208543152103778,0.000448037727187434,-0.0326929651698394,0.0261735468955019,-1.62036306256732
67.95,5.816329023,-890.693672032,1.557399225,19549.2125984252,11.4236243347288,7.32032910779792,299.065575880628,-0.208777370490423,0.000399368326401417,-0.0320218485827753,0.026269420693654,-1.62036306256732
68,5.629410604,-890.035101024,1.603617277,19549.2125984252,11.4236243347288,7.32032910779792,299.052845775426,-0.208894479683745,0.000460205077383924,-0.0317342271883192,0.026269420693654,-1.62036306256732
68.05,5.629410604,-890.035101024,1.603617277,19549.2125984252,11.4236243347288,7.32032910779792,299.046480722824,-0.2086602612971,0.000460205077383924,-0.0312548581975591,0.026461168289958,-1.62036306256732
68.1,5.629410604,-890.035101024,1.603617277,19549.2125984252,11.4069715698482,7.32013425096313,299.036933143922,-0.208513874805447,0.000521041828366431,-0.0310631106012551,0.02655704208811,-1.62036306256732
68.15,5.629410604,-890.035101024,1.603617277,19548.8845144357,11.4069715698482,7.32013425096313,299.030568091321,-0.208601706700439,0.000618380629938464,-0.0310631106012551,0.0268446634825661,-1.62036306256732
68.2,5.506349987,-889.588893536,1.634806262,19548.8845144357,11.4069715698482,7.32013425096313,299.02420303872,-0.208572429402108,0.00082522558327891,-0.0311589843994071,0.0270364110788701,-1.62036306256732
68.25,5.506349987,-889.588893536,1.634806262,19548.8845144357,11.4069715698482,7.32013425096313,299.02738556502,-0.20863098399877,0.000727886781706932,-0.0317342271883192,0.0274199062714782,-1.62045893636547
68.3,5.506349987,-889.588893536,1.634806262,19548.8845144357,11.4069715698482,7.32013425096313,299.02420303872,-0.208396765612124,0.000557543878955957,-0.0323094699772313,0.0276116538677823,-1.62036306256732
68.35,5.506349987,-889.588893536,1.634806262,19548.8845144357,11.4069715698482,7.32013425096313,299.021020512419,-0.208426042910455,0.000302029524829384,-0.0330764603624475,0.0280910228585424,-1.62036306256732
68.4,5.305012741,-888.932153248,1.552341861,19548.8845144357,11.3939536343857,7.31959464742065,299.021020512419,-0.208279656418802,0.000399368326401417,-0.0337475769495117,0.0284745180511505,-1.62036306256732
68.45,5.305012741,-888.932153248,1.552341861,19548.5564304462,11.3939536343857,7.31959464742065,299.021020512419,-0.20819182452381,0.000581878579348938,-0.0345145673347278,0.0288580132437586,-1.62026718876917
68.5,5.305012741,-888.932153248,1.552341861,19548.5564304462,11.3939536343857,7.31959464742065,299.014655459818,-0.20819182452381,0.000460205077383924,-0.0348021887291839,0.0292415084363666,-1.62026718876917
68.55,5.305012741,-888.932153248,1.552341861,19548.5564304462,11.3939536343857,7.31959464742065,299.008290407216,-0.208045438032156,0.000448037727187434,-0.034993936325488,0.0295291298308227,-1.62017131497102
68.6,5.154464626,-888.477646496,1.393469691,19548.5564304462,11.3939536343857,7.31959464742065,298.995560302013,-0.207899051540503,0.000241192773846932,-0.034993936325488,0.0297208774271268,-1.62017131497102
68.65,5.154464626,-888.477646496,1.393469691,19548.2283464567,11.3939536343857,7.31959464742065,298.986012723111,-0.208045438032156,0.000192523373060971,-0.0345145673347278,0.0298167512252788,-1.62017131497102
68.7,5.154464626,-888.477646496,1.393469691,19548.2283464567,11.3862942618799,7.31959464742065,298.973282617909,-0.207986883435495,0.000107351921685428,-0.0342269459402718,0.0299126250234308,-1.62026718876917
68.75,5.154464626,-888.477646496,1.393469691,19548.2283464567,11.3862942618799,7.31959464742065,298.957369986405,-0.208016160733826,0.000156021322471445,-0.0334599555550556,0.0300084988215828,-1.62036306256732
68.8,4.91712322,-887.804856896,1.04669509,19548.2283464567,11.3862942618799,7.31959464742065,298.941457354902,-0.208133269927148,0.000277694824436459,-0.0330764603624475,0.0299126250234308,-1.62055481016362
68.85,4.91712322,-887.804856896,1.04669509,19548.2283464567,11.3862942618799,7.31959464742065,298.928727249699,-0.207811219645511,0.000277694824436459,-0.0325012175735354,0.0299126250234308,-1.62074655775993
68.9,4.91712322,-887.804856896,1.04669509,19548.2283464567,11.3862942618799,7.31959464742065,298.922362197098,-0.208045438032156,0.000496707127973395,-0.0321177223809273,0.0298167512252788,-1.62084243155808
68.95,4.91712322,-887.804856896,1.04669509,19548.2283464567,11.3862942618799,7.31959464742065,298.919179670797,-0.20775266504885,0.000569711229152448,-0.0318301009864712,0.0298167512252788,-1.62084243155808
69,4.769492815,-887.34754304,0.859307549,19547.9002624672,11.3696414969993,7.31934732913034,298.915997144497,-0.207694110452188,0.000484539777776904,-0.0318301009864712,0.0297208774271268,-1.62084243155808
69.05,4.769492815,-887.34754304,0.859307549,19547.9002624672,11.3696414969993,7.31934732913034,298.912814618196,-0.207957606137164,0.000241192773846932,-0.0318301009864712,0.0296250036289747,-1.62084243155808
69.1,4.769492815,-887.34754304,0.859307549,19547.9002624672,11.3696414969993,7.31934732913034,298.909632091895,-0.207957606137164,0.00047237242758047,-0.0319259747846233,0.0294332560326707,-1.62084243155808
69.15,4.769492815,-887.34754304,0.859307549,19547.9002624672,11.3696414969993,7.31934732913034,298.903267039294,-0.208103992628818,0.000448037727187434,-0.0318301009864712,0.0293373822345187,-1.62084243155808
69.2,4.631178105,-886.615804256,0.546723551,19547.5721784777,11.3696414969993,7.31934732913034,298.903267039294,-0.20819182452381,0.000581878579348938,-0.0316383533901672,0.0291456346382146,-1.62093830535623
69.25,4.631178105,-886.615804256,0.546723551,19547.5721784777,11.3696414969993,7.31934732913034,298.896901986693,-0.20822110182214,0.000654882680527935,-0.0319259747846233,0.0290497608400626,-1.62093830535623
69.3,4.631178105,-886.615804256,0.546723551,19547.5721784777,11.3717024827519,7.31924990071295,298.896901986693,-0.20822110182214,0.000691384731117461,-0.0321177223809273,0.0288580132437586,-1.62093830535623
69.35,4.631178105,-886.615804256,0.546723551,19547.5721784777,11.3717024827519,7.31924990071295,298.896901986693,-0.208513874805447,0.000521041828366431,-0.0326929651698394,0.0287621394456065,-1.62093830535623
69.4,4.540567,-886.363408992,0.484509583,19547.5721784777,11.3717024827519,7.31924990071295,298.893719460392,-0.208748093192092,0.000654882680527935,-0.0330764603624475,0.0285703918493025,-1.62084243155808
69.45,4.540567,-886.363408992,0.484509583,19547.5721784777,11.3717024827519,7.31924990071295,298.893719460392,-0.208835925087084,0.000569711229152448,-0.0335558293532076,0.0284745180511505,-1.62084243155808
69.5,4.540567,-886.363408992,0.484509583,19547.2440944882,11.3717024827519,7.31924990071295,298.890536934091,-0.2086602612971,0.000423703026794453,-0.0338434507476637,0.0283786442529985,-1.62065068396178
69.55,4.540567,-886.363408992,0.484509583,19547.2440944882,11.3717024827519,7.31924990071295,298.887354407791,-0.208250379120471,0.000277694824436459,-0.0341310721421198,0.0283786442529985,-1.62055481016362
69.6,4.291987643,-885.329662432,0.385734611,19547.2440944882,11.3581974052024,7.31890515400525,298.88417188149,-0.208601706700439,0.000338531575418966,-0.0341310721421198,0.0282827704548464,-1.62055481016362
69.65,4.291987643,-885.329662432,0.385734611,19547.2440944882,11.3581974052024,7.31890515400525,298.871441776287,-0.208601706700439,0.000362866275811946,-0.0339393245458157,0.0282827704548464,-1.62045893636547
69.7,4.291987643,-885.329662432,0.385734611,19547.2440944882,11.3581974052024,7.31890515400525,298.865076723686,-0.208484597507116,0.000387200976204982,-0.0337475769495117,0.0282827704548464,-1.62045893636547
69.75,4.291987643,-885.329662432,0.385734611,19547.2440944882,11.3581974052024,7.31890515400525,298.865076723686,-0.208455320208786,0.000399368326401417,-0.0332682079587516,0.0281868966566944,-1.62045893636547
69.8,4.151207182,-884.821698656,0.415457113,19547.2440944882,11.3581974052024,7.31890515400525,298.855529144784,-0.208543152103778,0.000289862174632949,-0.0328847127661435,0.0281868966566944,-1.62045893636547
69.85,4.151207182,-884.821698656,0.415457113,19547.2440944882,11.3581974052024,7.31890515400525,298.852346618483,-0.208513874805447,0.000362866275811946,-0.0324053437753834,0.0281868966566944,-1.62045893636547
69.9,4.151207182,-884.821698656,0.415457113,19547.2440944882,11.3518645580719,7.31861286875307,298.845981565882,-0.208338211015463,0.000508874478169941,-0.0322135961790793,0.0281868966566944,-1.62045893636547
69.95,4.151207182,-884.821698656,0.415457113,19547.2440944882,11.3518645580719,7.31861286875307,298.839616513281,-0.208162547225479,0.0003506989256154,-0.0317342271883192,0.0280910228585424,-1.62055481016362
70,4.151207182,-884.821698656,0.415457113,19547.2440944882,11.3518645580719,7.31861286875307,298.833251460679,-0.208367488313794,0.0003506989256154,-0.0315424795920152,0.0280910228585424,-1.62065068396178
70.05,3.941326576,-884.034672128,0.548106126,19547.2440944882,11.3518645580719,7.31861286875307,298.826886408078,-0.208338211015463,0.000338531575418966,-0.0313507319957111,0.0278992752622383,-1.62065068396178
70.1,3.941326576,-884.034672128,0.548106126,19547.2440944882,11.3518645580719,7.31861286875307,298.820521355477,-0.208279656418802,0.000302029524829384,-0.0312548581975591,0.0278992752622383,-1.62065068396178
70.15,3.941326576,-884.034672128,0.548106126,19547.2440944882,11.3518645580719,7.31861286875307,298.810973776574,-0.208396765612124,0.000302029524829384,-0.0312548581975591,0.0278034014640863,-1.62074655775993
70.2,3.941326576,-884.034672128,0.548106126,19546.9160104987,11.341986815447,7.31826812204537,298.804608723973,-0.20819182452381,0.000180356022864425,-0.0312548581975591,0.0278034014640863,-1.62074655775993
70.25,3.807567689,-883.519324448,0.592529691,19546.9160104987,11.341986815447,7.31826812204537,298.795061145071,-0.208367488313794,9.51845714889377e-05,-0.0313507319957111,0.0277075276659343,-1.62084243155808
70.3,3.807567689,-883.519324448,0.592529691,19546.9160104987,11.341986815447,7.31826812204537,298.785513566169,-0.208308933717132,0.000229025423650442,-0.0312548581975591,0.0276116538677823,-1.62093830535623
70.35,3.807567689,-883.519324448,0.592529691,19546.9160104987,11.341986815447,7.31826812204537,298.779148513568,-0.20822110182214,0.000168188672667935,-0.0310631106012551,0.0275157800696303,-1.62103417915438
70.4,3.807567689,-883.519324448,0.592529691,19546.9160104987,11.341986815447,7.31826812204537,298.772783460966,-0.208308933717132,0.000216858073453896,-0.030775489206799,0.0274199062714782,-1.62113005295254
70.45,3.63422711,-882.759026432,0.593765427,19546.9160104987,11.341986815447,7.31826812204537,298.763235882064,-0.208426042910455,0.000265527474239913,-0.0302961202160389,0.0273240324733262,-1.62141767434699
70.5,3.63422711,-882.759026432,0.593765427,19546.9160104987,11.3303028998534,7.31792337533767,298.753688303162,-0.208543152103778,0.000265527474239913,-0.0299126250234308,0.0273240324733262,-1.62151354814514
70.55,3.63422711,-882.759026432,0.593765427,19546.9160104987,11.3303028998534,7.31792337533767,298.74414072426,-0.208367488313794,0.000253360124043422,-0.0291456346382146,0.0272281586751742,-1.62170529574145
70.6,3.63422711,-882.759026432,0.593765427,19546.9160104987,11.3303028998534,7.31792337533767,298.731410619058,-0.208103992628818,0.000216858073453896,-0.0283786442529985,0.0272281586751742,-1.6218011695396
70.65,3.521109591,-882.231107808,0.632931393,19546.9160104987,11.3303028998534,7.31792337533767,298.721863040156,-0.208016160733826,0.000204690723257406,-0.0275157800696303,0.0270364110788701,-1.6219929171359
70.7,3.521109591,-882.231107808,0.632931393,19546.9160104987,11.3303028998534,7.31792337533767,298.709132934953,-0.20819182452381,0.000289862174632949,-0.0268446634825661,0.0269405372807181,-1.62218466473221
70.75,3.521109591,-882.231107808,0.632931393,19546.9160104987,11.3303028998534,7.31792337533767,298.699585356051,-0.208308933717132,0.000399368326401417,-0.0258859255010459,0.0268446634825661,-1.62237641232851
70.8,3.521109591,-882.231107808,0.632931393,19546.9160104987,11.3172325029354,7.31782594692028,298.686855250848,-0.208396765612124,0.000606213279741918,-0.0253106827121338,0.0267487896844141,-1.62247228612666
70.85,3.39640514,-881.432059552,0.676016244,19546.9160104987,11.3172325029354,7.31782594692028,298.670942619345,-0.208513874805447,0.000545376528759411,-0.0246395661250696,0.0266529158862621,-1.62266403372297
70.9,3.39640514,-881.432059552,0.676016244,19546.9160104987,11.3172325029354,7.31782594692028,298.664577566744,-0.208689538595431,0.000630547980134899,-0.0244478185287656,0.02655704208811,-1.62275990752112
70.95,3.39640514,-881.432059552,0.676016244,19546.9160104987,11.3172325029354,7.31782594692028,298.64866493524,-0.208396765612124,0.00047237242758047,-0.0243519447306135,0.026461168289958,-1.62285578131927
71,3.39640514,-881.432059552,0.676016244,19546.5879265092,11.3172325029354,7.31782594692028,298.639117356338,-0.208308933717132,0.000557543878955957,-0.0244478185287656,0.026365294491806,-1.62285578131927
71.05,3.299201536,-880.895109376,0.683136982,19546.5879265092,11.3172325029354,7.31782594692028,298.626387251135,-0.208250379120471,0.000484539777776904,-0.0247354399232216,0.026269420693654,-1.62295165511743
71.1,3.299201536,-880.895109376,0.683136982,19546.5879265092,11.3041696005111,7.31738377179519,298.616839672233,-0.208279656418802,0.000521041828366431,-0.0249271875195257,0.026269420693654,-1.62295165511743
71.15,3.299201536,-880.895109376,0.683136982,19546.5879265092,11.3041696005111,7.31738377179519,298.607292093331,-0.208396765612124,0.000618380629938464,-0.0252148089139817,0.0261735468955019,-1.62295165511743
71.2,3.299201536,-880.895109376,0.683136982,19546.5879265092,11.3041696005111,7.31738377179519,298.591379461828,-0.208016160733826,0.000435870376990888,-0.0254065565102858,0.0261735468955019,-1.62295165511743
71.25,3.176785485,-880.107472608,0.77839926,19546.5879265092,11.3041696005111,7.31738377179519,298.578649356625,-0.208279656418802,0.000411535676597907,-0.0255024303084378,0.0260776730973499,-1.62285578131927
71.3,3.176785485,-880.107472608,0.77839926,19546.5879265092,11.3041696005111,7.31738377179519,298.569101777723,-0.208045438032156,0.000387200976204982,-0.0255983041065898,0.0260776730973499,-1.62285578131927
71.35,3.176785485,-880.107472608,0.77839926,19546.5879265092,11.3041696005111,7.31738377179519,298.55318914622,-0.208308933717132,0.000399368326401417,-0.0255983041065898,0.0260776730973499,-1.62275990752112
71.4,3.176785485,-880.107472608,0.77839926,19546.5879265092,11.2960680528802,7.31703902508749,298.540459041017,-0.208426042910455,0.000387200976204982,-0.0255983041065898,0.0260776730973499,-1.62275990752112
71.45,3.134953533,-879.838783936,0.807143471,19546.5879265092,11.2960680528802,7.31703902508749,298.524546409514,-0.208308933717132,0.000314196875025929,-0.0253106827121338,0.0260776730973499,-1.62275990752112
71.5,3.134953533,-879.838783936,0.807143471,19546.2598425197,11.2960680528802,7.31703902508749,298.514998830612,-0.208162547225479,0.000302029524829384,-0.0250230613176777,0.0261735468955019,-1.62285578131927
71.55,3.134953533,-879.838783936,0.807143471,19546.2598425197,11.2960680528802,7.31703902508749,298.495903672808,-0.208426042910455,0.000277694824436459,-0.0243519447306135,0.0261735468955019,-1.62295165511743
71.6,3.134953533,-879.838783936,0.807143471,19546.2598425197,11.2960680528802,7.31703902508749,298.483173567605,-0.208572429402108,0.000289862174632949,-0.0239684495380054,0.0261735468955019,-1.62295165511743
71.65,2.966449106,-878.750970112,1.029896327,19546.2598425197,11.2960680528802,7.31703902508749,298.467260936102,-0.208601706700439,0.000229025423650442,-0.0232014591527893,0.026269420693654,-1.62314340271373
71.7,2.966449106,-878.750970112,1.029896327,19545.9317585302,11.2836871493776,7.31664931141791,298.448165778298,-0.208543152103778,0.000192523373060971,-0.0227220901620292,0.026269420693654,-1.62323927651188
71.75,2.966449106,-878.750970112,1.029896327,19545.9317585302,11.2836871493776,7.31664931141791,298.432253146794,-0.208279656418802,0.000387200976204982,-0.0222427211712691,0.026365294491806,-1.62343102410818
71.8,2.966449106,-878.750970112,1.029896327,19545.9317585302,11.2836871493776,7.31664931141791,298.41315798899,-0.207986883435495,0.000277694824436459,-0.021859225978661,0.026365294491806,-1.62352689790634
71.85,2.868902242,-878.21896288,1.126792904,19545.9317585302,11.2836871493776,7.31664931141791,298.400427883788,-0.208074715330487,0.00032636422522242,-0.0215716045842049,0.026365294491806,-1.62362277170449
71.9,2.868902242,-878.21896288,1.126792904,19545.9317585302,11.2836871493776,7.31664931141791,298.387697778585,-0.207986883435495,0.000289862174632949,-0.0214757307860529,0.026365294491806,-1.62371864550264
71.95,2.868902242,-878.21896288,1.126792904,19545.9317585302,11.2836871493776,7.31664931141791,298.374967673382,-0.20822110182214,0.000375033626008436,-0.0210922355934448,0.026461168289958,-1.62371864550264
72,2.868902242,-878.21896288,1.126792904,19545.9317585302,11.2706767084088,7.31610970787543,298.36542009448,-0.20819182452381,0.000606213279741918,-0.0210922355934448,0.026461168289958,-1.62381451930079
72.05,2.769780196,-877.406062176,1.265241104,19545.9317585302,11.2706767084088,7.31610970787543,298.349507462977,-0.207928328838834,0.000338531575418966,-0.0209004879971408,0.02655704208811,-1.62381451930079
72.1,2.769780196,-877.406062176,1.265241104,19545.9317585302,11.2706767084088,7.31610970787543,298.339959884075,-0.208045438032156,0.000411535676597907,-0.0208046141989887,0.02655704208811,-1.62381451930079
72.15,2.718287382,-877.383971488,1.323250137,19545.9317585302,11.2706767084088,7.31610970787543,298.330412305173,-0.207899051540503,0.000703552081313952,-0.0207087404008367,0.0266529158862621,-1.62391039309895
72.2,2.718287382,-877.383971488,1.323250137,19545.6036745407,11.2706767084088,7.31610970787543,298.31768219997,-0.208426042910455,0.000435870376990888,-0.0206128666026847,0.0266529158862621,-1.62381451930079
72.25,2.718287382,-876.88406288,1.323250137,19545.6036745407,11.2706767084088,7.31610970787543,298.308134621068,-0.208162547225479,0.000557543878955957,-0.0204211190063806,0.0267487896844141,-1.62381451930079
72.3,2.718287382,-876.88406288,1.323250137,19545.6036745407,11.2659102104502,7.31605724641991,298.295404515866,-0.207664833153858,0.000399368326401417,-0.0202293714100766,0.0267487896844141,-1.62381451930079
72.35,2.636929041,-876.086052032,1.283870587,19545.6036745407,11.2659102104502,7.31605724641991,298.285856936964,-0.207811219645511,0.000277694824436459,-0.0202293714100766,0.0267487896844141,-1.62381451930079
72.4,2.636929041,-876.086052032,1.283870587,19545.6036745407,11.2659102104502,7.31605724641991,298.276309358062,-0.207986883435495,0.000618380629938464,-0.0203252452082286,0.0267487896844141,-1.62381451930079
72.45,2.636929041,-876.086052032,1.283870587,19545.6036745407,11.2659102104502,7.31605724641991,298.263579252859,-0.207840496943842,0.000375033626008436,-0.0205169928045327,0.0267487896844141,-1.62371864550264
72.5,2.636929041,-876.086052032,1.283870587,19545.2755905512,11.2659102104502,7.31605724641991,298.250849147656,-0.207694110452188,0.000289862174632949,-0.0208046141989887,0.0267487896844141,-1.62362277170449
72.55,2.597015531,-875.553190464,1.184365234,19545.2755905512,11.2659102104502,7.31605724641991,298.241301568754,-0.20778194234718,0.000484539777776904,-0.0212839831897488,0.0266529158862621,-1.62362277170449
72.6,2.597015531,-875.553190464,1.184365234,19545.2755905512,11.2566769942788,7.31605724641991,298.231753989852,-0.207840496943842,0.000460205077383924,-0.0215716045842049,0.02655704208811,-1.62362277170449
72.65,2.597015531,-875.553190464,1.184365234,19545.2755905512,11.2566769942788,7.31605724641991,298.22220641095,-0.207869774242172,0.000484539777776904,-0.022146847373117,0.026461168289958,-1.62362277170449
72.7,2.597015531,-875.553190464,1.184365234,19544.9475065617,11.2566769942788,7.31605724641991,298.209476305747,-0.208016160733826,0.000460205077383924,-0.0225303425657251,0.026461168289958,-1.62362277170449
72.75,2.460802335,-874.742974816,1.074350404,19544.9475065617,11.2566769942788,7.31605724641991,298.203111253146,-0.208162547225479,0.00047237242758047,-0.0230097115564852,0.026365294491806,-1.62352689790634
72.8,2.460802335,-874.742974816,1.074350404,19544.9475065617,11.2566769942788,7.31605724641991,298.190381147943,-0.207869774242172,0.000533209178562921,-0.0230097115564852,0.026269420693654,-1.62343102410818
72.85,2.460802335,-874.742974816,1.074350404,19544.9475065617,11.2566769942788,7.31605724641991,298.171285990139,-0.208103992628818,0.000302029524829384,-0.0232973329509413,0.026269420693654,-1.62333515031003
72.9,2.460802335,-874.742974816,1.074350404,19544.9475065617,11.2510786075255,7.31586238958512,298.158555884937,-0.207986883435495,0.000253360124043422,-0.0237767019417014,0.0261735468955019,-1.62323927651188
72.95,2.356748787,-874.21060144,1.04642811,19544.9475065617,11.2510786075255,7.31586238958512,298.145825779734,-0.207811219645511,0.000289862174632949,-0.0238725757398534,0.0261735468955019,-1.62323927651188
73,2.356748787,-874.21060144,1.04642811,19544.6194225722,11.2510786075255,7.31586238958512,298.133095674531,-0.20778194234718,0.000314196875025929,-0.0238725757398534,0.0261735468955019,-1.62323927651188
73.05,2.356748787,-874.21060144,1.04642811,19544.6194225722,11.2510786075255,7.31586238958512,298.123548095629,-0.208103992628818,0.000289862174632949,-0.0235849543453974,0.0261735468955019,-1.62323927651188
73.1,2.356748787,-874.21060144,1.04642811,19544.6194225722,11.2510786075255,7.31586238958512,298.110817990427,-0.207577001258866,0.000302029524829384,-0.0230097115564852,0.0261735468955019,-1.62323927651188
73.15,2.214137606,-873.407464576,1.017733481,19544.6194225722,11.2510786075255,7.31586238958512,298.101270411525,-0.207606278557197,0.000168188672667935,-0.0224344687675731,0.026269420693654,-1.62323927651188
73.2,2.214137606,-873.407464576,1.017733481,19544.2913385827,11.2510786075255,7.31586238958512,298.088540306322,-0.207811219645511,0.000192523373060971,-0.021955099776813,0.026365294491806,-1.62333515031003
73.25,2.214137606,-873.407464576,1.017733481,19544.2913385827,11.2407137228136,7.31586238958512,298.075810201119,-0.207664833153858,0.000241192773846932,-0.0214757307860529,0.026461168289958,-1.62333515031003
73.3,2.214137606,-873.407464576,1.017733481,19544.2913385827,11.2407137228136,7.31586238958512,298.063080095917,-0.20775266504885,0.000314196875025929,-0.0209963617952928,0.02655704208811,-1.62343102410818
73.35,2.192163245,-873.145671616,0.970384578,19544.2913385827,11.2407137228136,7.31586238958512,298.047167464413,-0.207430614767213,0.000448037727187434,-0.0207087404008367,0.0266529158862621,-1.62343102410818
73.4,2.192163245,-873.145671616,0.970384578,19544.2913385827,11.2407137228136,7.31586238958512,298.03443735921,-0.20775266504885,0.000241192773846932,-0.0202293714100766,0.0267487896844141,-1.62343102410818
73.45,2.192163245,-873.145671616,0.970384578,19544.2913385827,11.2407137228136,7.31586238958512,298.021707254008,-0.207723387750519,0.000192523373060971,-0.0197500024193165,0.0269405372807181,-1.62352689790634
73.5,2.192163245,-873.145671616,0.970384578,19543.9632545932,11.2407137228136,7.31586238958512,298.008977148805,-0.207840496943842,0.000277694824436459,-0.0191747596304044,0.0271322848770222,-1.62343102410818
73.55,2.083080938,-872.085684736,0.59290537,19543.9632545932,11.2351153360603,7.3155626098393,297.993064517302,-0.207664833153858,0.000289862174632949,-0.0189830120341003,0.0272281586751742,-1.62343102410818
73.6,2.083080938,-872.085684736,0.59290537,19543.9632545932,11.2351153360603,7.3155626098393,297.977151885798,-0.208045438032156,0.0003506989256154,-0.0187912644377963,0.0274199062714782,-1.62343102410818
73.65,2.083080938,-872.085684736,0.59290537,19543.9632545932,11.2351153360603,7.3155626098393,297.967604306896,-0.207459892065543,0.000156021322471445,-0.0188871382359483,0.0274199062714782,-1.62343102410818
73.7,2.083080938,-872.085684736,0.59290537,19543.6351706037,11.2351153360603,7.3155626098393,297.958056727994,-0.206318077430648,0.000180356022864425,-0.0185995168414922,0.0276116538677823,-1.62343102410818
73.75,2.01642366,-871.563807488,0.360554583,19543.6351706037,11.2351153360603,7.3155626098393,297.945326622792,-0.207137841783906,-9.94930316550735e-05,-0.0184077692451882,0.0277075276659343,-1.62343102410818
73.8,2.01642366,-871.563807488,0.360554583,19543.6351706037,11.2351153360603,7.3155626098393,297.93896157019,-0.207489169363874,4.6515170702921e-05,-0.0183118954470362,0.0278992752622383,-1.62352689790634
73.85,2.01642366,-871.563807488,0.360554583,19543.6351706037,11.2247504513484,7.3155626098393,297.932596517589,-0.206786514203938,-2.15423008309568e-06,-0.0178325264562761,0.0277075276659343,-1.62371864550264
73.9,2.01642366,-871.563807488,0.360554583,19543.6351706037,11.2247504513484,7.3155626098393,297.929413991288,-0.207196396380567,2.21804703098849e-05,-0.0171614098692119,0.0280910228585424,-1.6241980144934
73.95,1.882340583,-870.745170528,0.036393188,19543.6351706037,11.2247504513484,7.3155626098393,297.926231464988,-0.206698682308946,0.00032636422522242,-0.0162985456858437,0.0278992752622383,-1.62438976208971
